Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
artist,Human Roles,IT # Italian,PT # Portuguese,0.0,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;new;modern;creative;talented;local;popular
artist,Human Roles,IT # Italian,RU # Russian,0.03448528,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;modern;new;talented;creative;real;good
artist,Human Roles,IT # Italian,SQ # Albanian,0.0,famous;young;old;great;modern;talented;creative;new;local;popular,famous;young;old;great;modern;talented;creative;local;new;popular
artist,Human Roles,IT # Italian,SW # Swahili,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;talented;creative;modern;new;local;popular
artist,Human Roles,IT # Italian,TH # Thai,0.03448522,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;new;modern;creative;talented;good;real
artist,Human Roles,IT # Italian,TR # Turkish,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,famous;young;old;great;modern;talented;creative;new;popular;local
artist,Human Roles,IT # Italian,UR # Urdu,0.014559984,famous;young;old;great;modern;talented;creative;new;local;popular,famous;young;old;great;modern;talented;creative;new;popular;skilled
artist,Human Roles,IT # Italian,VI # Vietnamese,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,IT # Italian,ZH # Mandarin,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,JA # Japanese,KO # Korean,0.01722467,young;old;famous;great;new;modern;creative;talented;local;real,famous;young;old;great;modern;talented;creative;new;local;popular
artist,Human Roles,JA # Japanese,LV # Latvian,0.01526469,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;new;modern;talented;creative;local;good
artist,Human Roles,JA # Japanese,PL # Polish,0.033334732,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;good;modern;new;creative;talented;popular
artist,Human Roles,JA # Japanese,PS # Pashto,0.01722455,young;old;famous;great;new;modern;creative;talented;local;real,great;famous;young;old;modern;creative;talented;new;local;popular
artist,Human Roles,JA # Japanese,PT # Portuguese,0.01722467,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;new;modern;creative;talented;local;popular
artist,Human Roles,JA # Japanese,RU # Russian,0.017410815,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;modern;new;talented;creative;real;good
artist,Human Roles,JA # Japanese,SQ # Albanian,0.01722461,young;old;famous;great;new;modern;creative;talented;local;real,famous;young;old;great;modern;talented;creative;local;new;popular
artist,Human Roles,JA # Japanese,SW # Swahili,0.01722461,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;talented;creative;modern;new;local;popular
artist,Human Roles,JA # Japanese,TH # Thai,0.017410815,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;new;modern;creative;talented;good;real
artist,Human Roles,JA # Japanese,TR # Turkish,0.01722461,young;old;famous;great;new;modern;creative;talented;local;real,famous;young;old;great;modern;talented;creative;new;popular;local
artist,Human Roles,JA # Japanese,UR # Urdu,0.032681644,young;old;famous;great;new;modern;creative;talented;local;real,famous;young;old;great;modern;talented;creative;new;popular;skilled
artist,Human Roles,JA # Japanese,VI # Vietnamese,0.01722455,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,JA # Japanese,ZH # Mandarin,0.01722455,young;old;famous;great;new;modern;creative;talented;local;real,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,KO # Korean,LV # Latvian,0.013218105,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;new;modern;talented;creative;local;good
artist,Human Roles,KO # Korean,PL # Polish,0.017062724,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;good;modern;new;creative;talented;popular
artist,Human Roles,KO # Korean,PS # Pashto,0.0,famous;young;old;great;modern;talented;creative;new;local;popular,great;famous;young;old;modern;creative;talented;new;local;popular
artist,Human Roles,KO # Korean,PT # Portuguese,0.0,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;new;modern;creative;talented;local;popular
artist,Human Roles,KO # Korean,RU # Russian,0.03448528,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;modern;new;talented;creative;real;good
artist,Human Roles,KO # Korean,SQ # Albanian,0.0,famous;young;old;great;modern;talented;creative;new;local;popular,famous;young;old;great;modern;talented;creative;local;new;popular
artist,Human Roles,KO # Korean,SW # Swahili,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;talented;creative;modern;new;local;popular
artist,Human Roles,KO # Korean,TH # Thai,0.03448522,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;new;modern;creative;talented;good;real
artist,Human Roles,KO # Korean,TR # Turkish,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,famous;young;old;great;modern;talented;creative;new;popular;local
artist,Human Roles,KO # Korean,UR # Urdu,0.014559984,famous;young;old;great;modern;talented;creative;new;local;popular,famous;young;old;great;modern;talented;creative;new;popular;skilled
artist,Human Roles,KO # Korean,VI # Vietnamese,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,KO # Korean,ZH # Mandarin,5.9604645e-08,famous;young;old;great;modern;talented;creative;new;local;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,LV # Latvian,PL # Polish,0.012093842,young;old;famous;great;new;modern;talented;creative;local;good,young;old;famous;great;good;modern;new;creative;talented;popular
artist,Human Roles,LV # Latvian,PS # Pashto,0.013218105,young;old;famous;great;new;modern;talented;creative;local;good,great;famous;young;old;modern;creative;talented;new;local;popular
artist,Human Roles,LV # Latvian,PT # Portuguese,0.013218105,young;old;famous;great;new;modern;talented;creative;local;good,young;old;famous;great;new;modern;creative;talented;local;popular
artist,Human Roles,LV # Latvian,RU # Russian,0.014638901,young;old;famous;great;new;modern;talented;creative;local;good,young;old;famous;great;modern;new;talented;creative;real;good
artist,Human Roles,LV # Latvian,SQ # Albanian,0.013218105,young;old;famous;great;new;modern;talented;creative;local;good,famous;young;old;great;modern;talented;creative;local;new;popular
artist,Human Roles,LV # Latvian,SW # Swahili,0.013218105,young;old;famous;great;new;modern;talented;creative;local;good,young;old;famous;great;talented;creative;modern;new;local;popular
artist,Human Roles,LV # Latvian,TH # Thai,0.014638901,young;old;famous;great;new;modern;talented;creative;local;good,young;old;famous;great;new;modern;creative;talented;good;real
artist,Human Roles,LV # Latvian,TR # Turkish,0.013218105,young;old;famous;great;new;modern;talented;creative;local;good,famous;young;old;great;modern;talented;creative;new;popular;local
artist,Human Roles,LV # Latvian,UR # Urdu,0.023322701,young;old;famous;great;new;modern;talented;creative;local;good,famous;young;old;great;modern;talented;creative;new;popular;skilled
artist,Human Roles,LV # Latvian,VI # Vietnamese,0.013218105,young;old;famous;great;new;modern;talented;creative;local;good,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,LV # Latvian,ZH # Mandarin,0.013218105,young;old;famous;great;new;modern;talented;creative;local;good,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,PL # Polish,PS # Pashto,0.017062604,young;old;famous;great;good;modern;new;creative;talented;popular,great;famous;young;old;modern;creative;talented;new;local;popular
artist,Human Roles,PL # Polish,PT # Portuguese,0.017062724,young;old;famous;great;good;modern;new;creative;talented;popular,young;old;famous;great;new;modern;creative;talented;local;popular
artist,Human Roles,PL # Polish,RU # Russian,0.016141355,young;old;famous;great;good;modern;new;creative;talented;popular,young;old;famous;great;modern;new;talented;creative;real;good
artist,Human Roles,PL # Polish,SQ # Albanian,0.017062604,young;old;famous;great;good;modern;new;creative;talented;popular,famous;young;old;great;modern;talented;creative;local;new;popular
artist,Human Roles,PL # Polish,SW # Swahili,0.017062604,young;old;famous;great;good;modern;new;creative;talented;popular,young;old;famous;great;talented;creative;modern;new;local;popular
artist,Human Roles,PL # Polish,TH # Thai,0.016141355,young;old;famous;great;good;modern;new;creative;talented;popular,young;old;famous;great;new;modern;creative;talented;good;real
artist,Human Roles,PL # Polish,TR # Turkish,0.017062604,young;old;famous;great;good;modern;new;creative;talented;popular,famous;young;old;great;modern;talented;creative;new;popular;local
artist,Human Roles,PL # Polish,UR # Urdu,0.012612164,young;old;famous;great;good;modern;new;creative;talented;popular,famous;young;old;great;modern;talented;creative;new;popular;skilled
artist,Human Roles,PL # Polish,VI # Vietnamese,0.017062724,young;old;famous;great;good;modern;new;creative;talented;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,PL # Polish,ZH # Mandarin,0.017062724,young;old;famous;great;good;modern;new;creative;talented;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,PS # Pashto,PT # Portuguese,0.0,great;famous;young;old;modern;creative;talented;new;local;popular,young;old;famous;great;new;modern;creative;talented;local;popular
artist,Human Roles,PS # Pashto,RU # Russian,0.03448528,great;famous;young;old;modern;creative;talented;new;local;popular,young;old;famous;great;modern;new;talented;creative;real;good
artist,Human Roles,PS # Pashto,SQ # Albanian,0.0,great;famous;young;old;modern;creative;talented;new;local;popular,famous;young;old;great;modern;talented;creative;local;new;popular
artist,Human Roles,PS # Pashto,SW # Swahili,0.0,great;famous;young;old;modern;creative;talented;new;local;popular,young;old;famous;great;talented;creative;modern;new;local;popular
artist,Human Roles,PS # Pashto,TH # Thai,0.03448528,great;famous;young;old;modern;creative;talented;new;local;popular,young;old;famous;great;new;modern;creative;talented;good;real
artist,Human Roles,PS # Pashto,TR # Turkish,0.0,great;famous;young;old;modern;creative;talented;new;local;popular,famous;young;old;great;modern;talented;creative;new;popular;local
artist,Human Roles,PS # Pashto,UR # Urdu,0.014559984,great;famous;young;old;modern;creative;talented;new;local;popular,famous;young;old;great;modern;talented;creative;new;popular;skilled
artist,Human Roles,PS # Pashto,VI # Vietnamese,0.0,great;famous;young;old;modern;creative;talented;new;local;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,PS # Pashto,ZH # Mandarin,0.0,great;famous;young;old;modern;creative;talented;new;local;popular,young;old;famous;great;modern;talented;creative;new;local;popular
artist,Human Roles,PT # Portuguese,RU # Russian,0.03448522,young;old;famous;great;new;modern;creative;talented;local;popular,young;old;famous;great;modern;new;talented;creative;real;good
artist,Human Roles,PT # Portuguese,SQ # Albanian,0.0,young;old;famous;great;new;modern;creative;talented;local;popular,famous;young;old;great;modern;talented;creative;local;new;popular
artist,Human Roles,PT # Portuguese,SW # Swahili,0.0,young;old;famous;great;new;modern;creative;talented;local;popular,young;old;famous;great;talented;creative;modern;new;local;popular
artist,Human Roles,PT # Portuguese,TH # Thai,0.03448528,young;old;famous;great;new;modern;creative;talented;local;popular,young;old;famous;great;new;modern;creative;talented;good;real
artist,Human Roles,PT # Portuguese,TR # Turkish,0.0,young;old;famous;great;new;modern;creative;talented;local;popular,famous;young;old;great;modern;talented;creative;new;popular;local
artist,Human Roles,PT # Portuguese,UR # Urdu,0.014559984,young;old;famous;great;new;modern;creative;talented;local;popular,famous;young;old;great;modern;talented;creative;new;popular;skilled
