Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,english-monolingual,0.0,PS # Pashto,B1,most frequent,Abstract Concepts,anger,intense;sudden;deep;boiling;blind;righteous;suppressed;explosive;simmering;uncontrolled
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,village,quaint;rural;small;coastal;ancient;peaceful;bustling;isolated;historic;charming
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,cactus,spiky;desert;tall;flowering;green;hardy;prickly;exotic;small;drought-resistant
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,eggplant,purple;fresh;glossy;ripe;organic;grilled;large;bitter;vegetable;shiny
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,flower,colorful;fragrant;wild;blooming;delicate;exotic;wilted;garden;red;perennial
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,grass,green;lush;tall;dry;mowed;wild;soft;overgrown;fresh;dew-covered
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,lettuce,crisp;fresh;green;organic;leafy;wilted;salad;raw;hydroponic;tender
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,mushroom,wild;edible;poisonous;fresh;button;dried;large;flavorful;forest;cultivated
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,onion,fresh;red;white;pungent;sliced;organic;raw;sweet;dried;large
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,pepper,spicy;red;green;fresh;bell;ground;hot;sweet;dried;colorful
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,potato,fresh;baked;mashed;organic;small;large;fried;starchy;peeled;golden
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,rose,red;fragrant;blooming;thorny;wild;garden;white;delicate;hybrid;beautiful
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,tomato,ripe;red;fresh;juicy;organic;cherry;sliced;vine-ripened;small;tangy
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Plants,tree,tall;ancient;leafy;fruit-bearing;evergreen;shady;bare;flowering;massive;twisted
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,ally,reliable;strategic;faithful;powerful;trusted;international;loyal;supportive;key;enduring
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,brother,older;younger;protective;caring;mischievous;supportive;twin;estranged;loving;competitive
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,enemy,sworn;bitter;formidable;ancient;hidden;ruthless;foreign;powerful;declared;vengeful
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,father,loving;strict;absent;supportive;hardworking;proud;biological;step;wise;distant
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;dedicated;cult;social;faithful;obedient;inspired
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,friend,close;loyal;old;new;trustworthy;fun-loving;supportive;childhood;reliable;distant
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,leader,charismatic;strong;visionary;effective;democratic;authoritarian;inspirational;competent;natural;elected
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;single;protective;nurturing;biological;step;devoted;hardworking
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,partner,business;romantic;reliable;equal;supportive;professional;trusted;creative;long-term;ideal
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,rival,fierce;corporate;athletic;bitter;longstanding;competitive;worthy;secret;professional;challenging
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,sister,older;younger;protective;caring;mischievous;supportive;twin;estranged;loving;competitive
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;friendly;dangerous;passing;helpful;suspicious;foreign;wandering;enigmatic
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;upper;skyward;dominant;exalted;lofty;aerial
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,back,rear;hidden;supportive;distant;strong;injured;broad;curved;straight;aching
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,below,lower;underground;submerged;inferior;deep;hidden;sunken;beneath;downward;basal
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,east,eastern;rising;coastal;distant;sunny;ancient;modern;exotic;directional;far
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,front,forward;leading;visible;bold;main;protective;decorative;straight;curved;prominent
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,inside,inner;hidden;cozy;secure;enclosed;private;warm;deep;protected;intimate
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,left,western;abandoned;free;directional;unused;open;crooked;strong;weak;isolated
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,north,northern;cold;polar;distant;rugged;ancient;modern;directional;frozen;vast
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,outside,external;open;cold;bright;exposed;rural;urban;distant;fresh;unprotected
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,right,correct;eastern;strong;directional;moral;accurate;proper;firm;just;lawful
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,south,southern;warm;tropical;distant;humid;ancient;modern;directional;sunny;vast
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,west,western;distant;coastal;rugged;ancient;modern;directional;sunny;expansive;frontier
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,century,past;future;golden;dark;modern;ancient;prosperous;turbulent;revolutionary;enlightened
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,day,sunny;rainy;long;short;busy;lazy;ordinary;special;clear;foggy
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,evening,peaceful;cool;romantic;quiet;bustling;golden;late;early;starry;relaxing
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,hour,late;early;golden;dark;busy;quiet;final;initial;fleeting;endless
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,minute,brief;final;initial;tense;quiet;busy;fleeting;exact;precise;ticking
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;festive;dreary;final;initial;upcoming;past
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,morning,fresh;bright;foggy;early;crisp;lazy;sunny;chilly;productive;peaceful
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,night,dark;starry;quiet;stormy;long;short;mysterious;restless;peaceful;chilly
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,season,warm;cold;rainy;dry;festive;harsh;mild;transitional;productive;beautiful
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,second,final;initial;brief;tense;quiet;busy;fleeting;exact;precise;ticking
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,week,long;short;busy;quiet;productive;relaxing;final;initial;upcoming;past
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Time Concepts,year,new;old;prosperous;challenging;memorable;final;initial;upcoming;past;golden
