Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;new;real;other;same;good;much
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,apple,big;small;red;green;yellow;new;old;sweet;sour;good
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,apple,red;green;big;small;sweet;sour;fresh;ripe;juicy;crisp
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,apple,red;green;crisp;juicy;sweet;sour;ripe;rotten;delicious;organic
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,apple,red;green;crisp;juicy;sweet;sour;ripe;rotten;delicious;organic
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,banana,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,banana,big;small;yellow;green;new;old;sweet;good;ripe;unripe
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,banana,yellow;ripe;sweet;green;small;big;fresh;soft;long;short
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,banana,yellow;ripe;green;overripe;sweet;soft;long;short;organic;Cavendish
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,banana,yellow;ripe;green;sweet;soft;overripe;organic;Cavendish;plantain;dried
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,beef,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,beef,big;small;new;old;red;raw;cooked;good;bad;cheap
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,beef,raw;cooked;ground;lean;tender;tough;fresh;frozen;grilled;roast
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,beef,tender;tough;lean;ground;roast;grilled;raw;cooked;prime;aged
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,beef,raw;cooked;ground;lean;prime;tender;tough;aged;organic;grass-fed
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,bread,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,bread,big;small;new;old;white;brown;fresh;stale;good;bad
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,bread,white;brown;whole;fresh;stale;soft;hard;toasted;sliced;warm
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,bread,white;brown;wholemeal;fresh;stale;crusty;soft;sliced;toasted;sourdough
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,bread,white;wheat;whole;fresh;stale;toasted;sourdough;rye;French;Italian
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,broccoli,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,broccoli,big;small;green;new;old;fresh;good;bad;raw;cooked
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,broccoli,green;fresh;raw;cooked;steamed;frozen;organic;healthy;big;small
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,broccoli,green;fresh;steamed;raw;cooked;organic;healthy;florets;chopped;tender
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,broccoli,green;fresh;raw;cooked;steamed;frozen;organic;florets;chopped;tender
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,cheese,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,cheese,big;small;new;old;white;yellow;hard;soft;good;bad
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,cheese,cheddar;swiss;hard;soft;fresh;old;strong;mild;grated;sliced
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,cheese,cheddar;Swiss;blue;hard;soft;strong;mild;grated;sliced;creamy
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,cheese,cheddar;Swiss;blue;hard;soft;creamy;aged;sharp;mild;grated
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,chicken,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,chicken,big;small;new;old;white;raw;cooked;good;bad;cheap
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,chicken,raw;cooked;fried;grilled;roast;whole;boneless;skinless;fresh;frozen
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,chicken,fried;grilled;roasted;boiled;raw;cooked;tender;tough;whole;boneless
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,chicken,fried;roasted;grilled;raw;cooked;boneless;skinless;organic;free-range;whole
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,egg,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,egg,big;small;new;old;white;brown;raw;cooked;good;bad
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,egg,white;brown;raw;cooked;fried;boiled;scrambled;fresh;hard;soft
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,egg,fried;boiled;scrambled;raw;cooked;fresh;cracked;broken;whole;organic
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,egg,raw;cooked;fried;scrambled;hard-boiled;soft-boiled;organic;free-range;fresh;cracked
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,fish,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,fish,big;small;new;old;fresh;salty;good;bad;raw;cooked
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,fish,fresh;salt;fried;grilled;cooked;raw;small;big;whole;boneless
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,fish,fresh;saltwater;freshwater;fried;grilled;baked;raw;cooked;bony;flaky
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,fish,fresh;saltwater;freshwater;raw;cooked;fried;grilled;smoked;canned;frozen
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,pasta,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,pasta,big;small;new;old;white;yellow;long;short;good;bad
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,pasta,dry;cooked;fresh;long;short;white;whole;wheat;Italian;homemade
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,pasta,spaghetti;penne;fettuccine;cooked;dry;fresh;long;short;wholewheat;stuffed
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,pasta,dry;cooked;fresh;Italian;wheat;whole-wheat;gluten-free;long;short;stuffed
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,rice,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,rice,big;small;new;old;white;brown;long;short;good;bad
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,rice,white;brown;cooked;raw;long;short;basmati;jasmine;fried;boiled
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,rice,white;brown;basmati;long-grain;short-grain;cooked;boiled;fried;steamed;sticky
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,rice,white;brown;cooked;fried;long-grain;short-grain;wild;basmati;jasmine;sticky
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Food Items,soup,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Food Items,soup,big;small;new;old;hot;cold;good;bad;thick;thin
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Food Items,soup,hot;cold;chicken;vegetable;tomato;creamy;thick;thin;homemade;canned
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Food Items,soup,hot;cold;creamy;vegetable;chicken;tomato;thick;thin;homemade;canned
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Food Items,soup,hot;cold;chicken;vegetable;tomato;creamy;thick;thin;homemade;canned
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,artist,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,artist,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,artist,famous;great;young;old;talented;local;modern;abstract;visual;unknown
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,artist,talented;famous;struggling;local;contemporary;modern;classical;abstract;young;old
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,artist,famous;talented;young;old;struggling;local;contemporary;modern;abstract;classical
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,athlete,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,athlete,good;bad;new;old;famous;young;great;strong;fast
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,athlete,great;young;old;professional;amateur;talented;fast;strong;olympic;local
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,athlete,professional;amateur;Olympic;young;talented;dedicated;injured;successful;famous;disciplined
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,athlete,professional;amateur;young;talented;dedicated;injured;Olympic;college;star;seasoned
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,chef,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,chef,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,chef,famous;great;young;old;talented;head;executive;sous;local;experienced;new
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,chef,famous;talented;head;sous;experienced;Michelin-starred;local;innovative;pastry;celebrity
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,chef,famous;talented;executive;head;sous;pastry;line;experienced;young;old
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,doctor,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,doctor,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,doctor,good;young;old;family;general;medical;local;experienced;new;specialist
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,doctor,experienced;qualified;general;specialist;young;old;caring;dedicated;local;private
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,doctor,medical;family;young;old;experienced;general;specialist;resident;attending;on-call
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,engineer,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,engineer,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,engineer,great;young;old;civil;mechanical;electrical;chemical;experienced;new;senior
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,engineer,civil;mechanical;electrical;experienced;qualified;chartered;structural;software;design;young
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,engineer,civil;mechanical;electrical;software;chemical;structural;experienced;young;senior;junior
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,farmer,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,farmer,good;bad;new;old;young;great;real;true;small
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,farmer,local;small;big;young;old;family;organic;dairy;wheat;corn
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,farmer,local;small;large;organic;dairy;arable;hard-working;experienced;young;old
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,farmer,local;small;family;organic;independent;hard-working;young;old;experienced;successful
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,lawyer,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,lawyer,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,lawyer,good;young;old;experienced;corporate;criminal;family;local;new;senior
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,lawyer,experienced;qualified;criminal;civil;corporate;young;old;successful;local;defense
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,lawyer,corporate;criminal;experienced;young;successful;defense;prosecuting;senior;junior;good
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,musician,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,musician,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,musician,great;young;old;talented;local;famous;classical;jazz;rock;new
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,musician,talented;famous;local;classical;jazz;rock;young;old;experienced;professional
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,musician,talented;young;old;professional;amateur;local;famous;classical;jazz;rock
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,scientist,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,scientist,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,scientist,great;young;old;famous;leading;research;new;experienced;senior;local
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,scientist,leading;renowned;young;old;experienced;research;theoretical;practical;brilliant;dedicated
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,scientist,research;young;old;leading;brilliant;dedicated;experienced;theoretical;experimental;senior
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,soldier,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,soldier,good;bad;new;old;young;strong;brave;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,soldier,young;brave;old;experienced;new;active;retired;injured;dead;first
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,soldier,brave;young;experienced;injured;fallen;decorated;loyal;disciplined;professional;conscripted
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,soldier,brave;young;experienced;decorated;injured;active;veteran;fallen;loyal;dedicated
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,teacher,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,teacher,good;bad;new;old;young;great;real;true;nice
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,teacher,good;young;old;experienced;new;local;head;primary;secondary;high
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,teacher,dedicated;experienced;qualified;young;old;strict;lenient;inspiring;passionate;local
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,teacher,good;experienced;dedicated;young;old;elementary;high school;college;passionate;caring
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Human Roles,writer,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Human Roles,writer,good;bad;new;old;famous;young;great;real;true
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Human Roles,writer,great;young;old;famous;new;local;experienced;published;unknown;aspiring
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Human Roles,writer,famous;talented;struggling;young;old;experienced;published;aspiring;local;freelance
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Human Roles,writer,famous;talented;young;old;experienced;published;aspiring;freelance;successful;struggling
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Inanimate Objects,book,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,book,big;small;new;old;good;bad;long;short;interesting;important
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,book,good;new;old;interesting;long;short;hard;easy;popular;important
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Inanimate Objects,book,interesting;long;short;hardback;paperback;new;old;used;rare;valuable
gemini-2.0-flash,basic,0.0,AR # Arabic,Perfect,most frequent,Inanimate Objects,book,good;new;old;interesting;long;short;hardback;paperback;fiction;non-fiction
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Inanimate Objects,bridge,big;small;good;new;old;other;same;much;little;hard
gemini-2.0-flash,basic,0.0,AR # Arabic,B2,most frequent,Inanimate Objects,bridge,big;small;new;old;long;short;high;low;strong;weak
gemini-2.0-flash,basic,0.0,AR # Arabic,C1,most frequent,Inanimate Objects,bridge,long;short;old;new;big;small;stone;steel;wooden;suspension
gemini-2.0-flash,basic,0.0,AR # Arabic,C2,most frequent,Inanimate Objects,bridge,long;short;suspension;stone;wooden;old;new;narrow;wide;famous
